Clinic,Provider,MeasureName,MeasureDate,LowerIsBetter,Numerator,Denominator,MeasureValue,Benchmark
East Clinic,Dr. Andrew Hall,Depression Screening,2025-04-20,0,844,1266,0.6667,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-04-27,0,872,1267,0.6882,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-05-04,0,860,1259,0.6831,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-05-11,0,833,1249,0.6669,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-05-18,0,848,1291,0.6569,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-05-25,0,868,1288,0.6739,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-06-01,0,866,1267,0.6835,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-06-08,0,854,1294,0.66,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-06-15,0,839,1277,0.657,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-06-22,0,845,1268,0.6664,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-06-29,0,841,1250,0.6728,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-07-06,0,858,1281,0.6698,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-07-13,0,828,1285,0.6444,0.75
East Clinic,Dr. Andrew Hall,Depression Screening,2025-07-20,0,788,1262,0.6244,0.75
East Clinic,Dr. Andrew Hall,Depression Remission,2024-07-28,0,110,199,0.5528,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-08-04,0,103,193,0.5337,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-08-11,0,102,193,0.5285,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-08-18,0,106,193,0.5492,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-08-25,0,103,195,0.5282,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-09-01,0,103,196,0.5255,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-09-08,0,104,198,0.5253,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-09-15,0,107,199,0.5377,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-09-22,0,102,194,0.5258,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-09-29,0,108,199,0.5427,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-10-06,0,101,195,0.5179,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-10-13,0,102,196,0.5204,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-10-20,0,100,198,0.5051,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-10-27,0,94,195,0.4821,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-11-03,0,98,198,0.4949,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-11-10,0,97,193,0.5026,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-11-17,0,95,194,0.4897,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-11-24,0,99,194,0.5103,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-12-01,0,99,192,0.5156,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-12-08,0,102,196,0.5204,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-12-15,0,104,193,0.5389,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-12-22,0,102,197,0.5178,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2024-12-29,0,104,192,0.5417,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-01-05,0,104,196,0.5306,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-01-12,0,106,198,0.5354,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-01-19,0,103,197,0.5228,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-01-26,0,100,196,0.5102,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-02-02,0,104,199,0.5226,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-02-09,0,101,197,0.5127,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-02-16,0,97,194,0.5,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-02-23,0,95,195,0.4872,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-03-02,0,93,198,0.4697,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-03-09,0,92,193,0.4767,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-03-16,0,89,193,0.4611,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-03-23,0,87,195,0.4462,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-03-30,0,82,192,0.4271,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-04-06,0,87,198,0.4394,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-04-13,0,85,192,0.4427,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-04-20,0,83,197,0.4213,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-04-27,0,79,193,0.4093,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-05-04,0,76,198,0.3838,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-05-11,0,79,195,0.4051,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-05-18,0,78,192,0.4062,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-05-25,0,73,194,0.3763,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-06-01,0,76,198,0.3838,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-06-08,0,72,193,0.3731,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-06-15,0,71,192,0.3698,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-06-22,0,68,195,0.3487,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-06-29,0,70,198,0.3535,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-07-06,0,67,198,0.3384,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-07-13,0,68,194,0.3505,0.6
East Clinic,Dr. Andrew Hall,Depression Remission,2025-07-20,0,71,197,0.3604,0.6
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-07-28,0,208,226,0.9204,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-08-04,0,210,225,0.9333,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-08-11,0,202,222,0.9099,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-08-18,0,202,226,0.8938,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-08-25,0,205,226,0.9071,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-09-01,0,201,227,0.8855,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-09-08,0,197,225,0.8756,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-09-15,0,192,223,0.861,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-09-22,0,192,221,0.8688,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-09-29,0,190,225,0.8444,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-10-06,0,183,224,0.817,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-10-13,0,181,226,0.8009,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-10-20,0,171,218,0.7844,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-10-27,0,174,223,0.7803,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-11-03,0,170,223,0.7623,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-11-10,0,175,225,0.7778,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-11-17,0,174,224,0.7768,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-11-24,0,167,220,0.7591,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-12-01,0,165,224,0.7366,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-12-08,0,164,224,0.7321,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-12-15,0,158,218,0.7248,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-12-22,0,166,223,0.7444,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2024-12-29,0,163,222,0.7342,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-01-05,0,164,225,0.7289,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-01-12,0,162,219,0.7397,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-01-19,0,166,224,0.7411,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-01-26,0,164,221,0.7421,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-02-02,0,168,224,0.75,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-02-09,0,165,226,0.7301,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-02-16,0,165,223,0.7399,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-02-23,0,167,222,0.7523,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-03-02,0,167,224,0.7455,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-03-09,0,161,221,0.7285,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-03-16,0,156,222,0.7027,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-03-23,0,154,218,0.7064,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-03-30,0,157,218,0.7202,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-04-06,0,154,220,0.7,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-04-13,0,159,227,0.7004,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-04-20,0,153,219,0.6986,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-04-27,0,158,220,0.7182,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-05-04,0,155,221,0.7014,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-05-11,0,155,226,0.6858,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-05-18,0,146,219,0.6667,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-05-25,0,147,224,0.6562,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-06-01,0,143,222,0.6441,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-06-08,0,140,225,0.6222,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-06-15,0,136,222,0.6126,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-06-22,0,134,220,0.6091,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-06-29,0,138,224,0.6161,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-07-06,0,143,225,0.6356,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-07-13,0,142,225,0.6311,0.85
East Clinic,Dr. Andrew Hall,Patient Satisfaction,2025-07-20,0,144,227,0.6344,0.85
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-07-28,0,226,362,0.6243,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-08-04,0,228,367,0.6213,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-08-11,0,230,367,0.6267,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-08-18,0,216,358,0.6034,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-08-25,0,215,367,0.5858,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-09-01,0,208,368,0.5652,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-09-08,0,206,366,0.5628,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-09-15,0,199,364,0.5467,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-09-22,0,195,361,0.5402,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-09-29,0,192,361,0.5319,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-10-06,0,203,368,0.5516,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-10-13,0,190,360,0.5278,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-10-20,0,195,356,0.5478,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-10-27,0,206,362,0.5691,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-11-03,0,199,366,0.5437,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-11-10,0,193,365,0.5288,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-11-17,0,188,356,0.5281,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-11-24,0,202,368,0.5489,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-12-01,0,198,364,0.544,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-12-08,0,190,359,0.5292,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-12-15,0,198,365,0.5425,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-12-22,0,199,361,0.5512,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2024-12-29,0,204,368,0.5543,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-01-05,0,206,365,0.5644,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-01-12,0,211,360,0.5861,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-01-19,0,219,364,0.6016,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-01-26,0,211,362,0.5829,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-02-02,0,198,354,0.5593,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-02-09,0,203,368,0.5516,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-02-16,0,205,368,0.5571,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-02-23,0,203,356,0.5702,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-03-02,0,203,354,0.5734,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-03-09,0,212,367,0.5777,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-03-16,0,197,356,0.5534,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-03-23,0,209,365,0.5726,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-03-30,0,207,356,0.5815,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-04-06,0,203,361,0.5623,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-04-13,0,210,366,0.5738,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-04-20,0,203,355,0.5718,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-04-27,0,199,365,0.5452,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-05-04,0,203,366,0.5546,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-05-11,0,203,358,0.567,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-05-18,0,200,359,0.5571,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-05-25,0,205,364,0.5632,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-06-01,0,201,365,0.5507,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-06-08,0,193,355,0.5437,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-06-15,0,185,356,0.5197,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-06-22,0,185,362,0.511,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-06-29,0,184,359,0.5125,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-07-06,0,192,362,0.5304,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-07-13,0,185,367,0.5041,0.75
East Clinic,Dr. Andrew Hall,Statin Therapy for CVD Prevention,2025-07-20,0,189,364,0.5192,0.75
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-07-28,0,1344,2296,0.5854,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-08-04,0,1342,2295,0.5847,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-08-11,0,1405,2369,0.5931,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-08-18,0,1424,2364,0.6024,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-08-25,0,1433,2338,0.6129,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-09-01,0,1441,2362,0.6101,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-09-08,0,1395,2299,0.6068,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-09-15,0,1356,2319,0.5847,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-09-22,0,1301,2282,0.5701,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-09-29,0,1313,2326,0.5645,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-10-06,0,1345,2313,0.5815,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-10-13,0,1407,2369,0.5939,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-10-20,0,1377,2307,0.5969,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-10-27,0,1334,2329,0.5728,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-11-03,0,1335,2293,0.5822,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-11-10,0,1332,2303,0.5784,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-11-17,0,1402,2348,0.5971,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-11-24,0,1396,2328,0.5997,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-12-01,0,1420,2328,0.61,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-12-08,0,1372,2353,0.5831,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-12-15,0,1327,2360,0.5623,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-12-22,0,1274,2299,0.5542,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2024-12-29,0,1225,2310,0.5303,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-01-05,0,1290,2346,0.5499,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-01-12,0,1259,2307,0.5457,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-01-19,0,1308,2342,0.5585,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-01-26,0,1307,2364,0.5529,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-02-02,0,1333,2358,0.5653,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-02-09,0,1322,2365,0.559,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-02-16,0,1250,2284,0.5473,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-02-23,0,1244,2308,0.539,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-03-02,0,1308,2343,0.5583,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-03-09,0,1231,2309,0.5331,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-03-16,0,1284,2316,0.5544,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-03-23,0,1233,2330,0.5292,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-03-30,0,1226,2343,0.5233,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-04-06,0,1199,2318,0.5173,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-04-13,0,1198,2301,0.5206,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-04-20,0,1187,2326,0.5103,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-04-27,0,1208,2319,0.5209,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-05-04,0,1214,2302,0.5274,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-05-11,0,1197,2327,0.5144,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-05-18,0,1174,2327,0.5045,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-05-25,0,1194,2344,0.5094,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-06-01,0,1206,2322,0.5194,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-06-08,0,1251,2325,0.5381,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-06-15,0,1237,2358,0.5246,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-06-22,0,1189,2277,0.5222,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-06-29,0,1208,2360,0.5119,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-07-06,0,1175,2286,0.514,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-07-13,0,1149,2352,0.4885,0.7
East Clinic,Dr. Andrew Hall,Adult Immunization Status,2025-07-20,0,1111,2293,0.4845,0.7
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-07-28,0,572,782,0.7315,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-08-04,0,580,780,0.7436,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-08-11,0,563,778,0.7237,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-08-18,0,535,754,0.7095,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-08-25,0,556,781,0.7119,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-09-01,0,540,761,0.7096,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-09-08,0,554,757,0.7318,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-09-15,0,569,780,0.7295,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-09-22,0,583,784,0.7436,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-09-29,0,556,754,0.7374,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-10-06,0,582,773,0.7529,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-10-13,0,591,780,0.7577,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-10-20,0,564,763,0.7392,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-10-27,0,575,777,0.74,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-11-03,0,557,767,0.7262,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-11-10,0,554,762,0.727,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-11-17,0,571,767,0.7445,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-11-24,0,568,768,0.7396,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-12-01,0,561,769,0.7295,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-12-08,0,556,776,0.7165,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-12-15,0,553,777,0.7117,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-12-22,0,548,778,0.7044,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2024-12-29,0,519,764,0.6793,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-01-05,0,530,757,0.7001,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-01-12,0,536,756,0.709,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-01-19,0,558,775,0.72,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-01-26,0,575,779,0.7381,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-02-02,0,570,763,0.7471,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-02-09,0,548,757,0.7239,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-02-16,0,542,756,0.7169,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-02-23,0,561,775,0.7239,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-03-02,0,574,783,0.7331,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-03-09,0,581,782,0.743,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-03-16,0,567,764,0.7421,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-03-23,0,591,775,0.7626,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-03-30,0,595,773,0.7697,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-04-06,0,595,762,0.7808,0.8
East Clinic,Dr. Andrew Hall,Medication Adherence,2025-04-13,0,620,777,0.7979,0.8
